fsq_id,categories,chains,distance,geocodes,link,location,name,related_places,timezone,bike_station_name,Latitude,Longitude,bike_station_coordinates
55667a68498e74fae3631f5e,Coffee Shop,[],440,"{'drop_off': {'latitude': 43.664444, 'longitude': -79.325019}, 'main': {'latitude': 43.664574, 'longitude': -79.325048}, 'roof': {'latitude': 43.664574, 'longitude': -79.325048}}",/v3/places/55667a68498e74fae3631f5e,1374 Queen St E,The Sidekick,{},America/Toronto,Queen St E / Woodward Ave,43.665269,-79.319796,"43.665269, -79.319796"
4b6c32b4f964a520fe282ce3,Lounge,[],759,"{'main': {'latitude': 43.663791, 'longitude': -79.328899}, 'roof': {'latitude': 43.663791, 'longitude': -79.328899}}",/v3/places/4b6c32b4f964a520fe282ce3,5 Hastings Ave,Hasting Snack Bar,{},America/Toronto,Queen St E / Woodward Ave,43.665269,-79.319796,"43.665269, -79.319796"
5859d15c1d21ba53f2f9b4ef,Bar,[],809,"{'drop_off': {'latitude': 43.67254, 'longitude': -79.320847}, 'main': {'latitude': 43.672346, 'longitude': -79.320804}, 'roof': {'latitude': 43.672346, 'longitude': -79.320804}}",/v3/places/5859d15c1d21ba53f2f9b4ef,1471 Gerrard St E,Lake Inez,{},America/Toronto,Queen St E / Woodward Ave,43.665269,-79.319796,"43.665269, -79.319796"
5957bd26d1a40251f53875e5,Bar,[],804,"{'main': {'latitude': 43.672563, 'longitude': -79.319341}, 'roof': {'latitude': 43.672563, 'longitude': -79.319341}}",/v3/places/5957bd26d1a40251f53875e5,242 Coxwell Ave,Godspeed Brewery,{},America/Toronto,Queen St E / Woodward Ave,43.665269,-79.319796,"43.665269, -79.319796"
4fd52f42e4b0b916eb02ab1b,Pizzeria,[],300,"{'drop_off': {'latitude': 43.666686, 'longitude': -79.316707}, 'main': {'latitude': 43.666623, 'longitude': -79.316861}, 'roof': {'latitude': 43.666623, 'longitude': -79.316861}}",/v3/places/4fd52f42e4b0b916eb02ab1b,6 Coxwell Ave,O Sushi,{},America/Toronto,Queen St E / Woodward Ave,43.665269,-79.319796,"43.665269, -79.319796"
4bcb794f3740b71390996265,Pizzeria,[],357,"{'main': {'latitude': 43.664745, 'longitude': -79.324233}, 'roof': {'latitude': 43.664745, 'longitude': -79.324233}}",/v3/places/4bcb794f3740b71390996265,1402 Queen St E,Queen Margherita Pizza,{},America/Toronto,Queen St E / Woodward Ave,43.665269,-79.319796,"43.665269, -79.319796"
5b95932b8c812a002c35ef30,Pizzeria,[],877,"{'main': {'latitude': 43.666892, 'longitude': -79.330277}, 'roof': {'latitude': 43.666892, 'longitude': -79.330277}}",/v3/places/5b95932b8c812a002c35ef30,1555 Dundas St E,Blondies Pizza,{},America/Toronto,Queen St E / Woodward Ave,43.665269,-79.319796,"43.665269, -79.319796"
4ba0153bf964a520995837e3,Pizzeria,[],399,"{'main': {'latitude': 43.666794, 'longitude': -79.315251}, 'roof': {'latitude': 43.666794, 'longitude': -79.315251}}",/v3/places/4ba0153bf964a520995837e3,1646 Queen St E,Casa Di Giorgios,{},America/Toronto,Queen St E / Woodward Ave,43.665269,-79.319796,"43.665269, -79.319796"
54b47574498e6b087d957fa2,Bar,[],824,"{'drop_off': {'latitude': 43.672381, 'longitude': -79.321548}, 'main': {'latitude': 43.672514, 'longitude': -79.321578}, 'roof': {'latitude': 43.672514, 'longitude': -79.321578}}",/v3/places/54b47574498e6b087d957fa2,1438 Gerrard St E,Eulalie's Corner Store,{},America/Toronto,Queen St E / Woodward Ave,43.665269,-79.319796,"43.665269, -79.319796"
4b0ff2a5f964a520a16623e3,Pub,[],617,"{'main': {'latitude': 43.667359, 'longitude': -79.312862}, 'roof': {'latitude': 43.667359, 'longitude': -79.312862}}",/v3/places/4b0ff2a5f964a520a16623e3,1702 Queen St E,Murphy's Law Irish Pub Inc,{},America/Toronto,Queen St E / Woodward Ave,43.665269,-79.319796,"43.665269, -79.319796"
5a2a9708ccad6b57983d95e3,Coffee Shop,[],284,"{'drop_off': {'latitude': 43.669806, 'longitude': -79.448605}, 'main': {'latitude': 43.669537, 'longitude': -79.448551}, 'roof': {'latitude': 43.669537, 'longitude': -79.448551}}",/v3/places/5a2a9708ccad6b57983d95e3,31 Powerhouse St,Balzac's Coffee Roasters,{},America/Toronto,Primrose Ave / Davenport Rd,43.67142,-79.445947,"43.67142, -79.445947"
5753753b498eeb535c53aed5,Bar,[],581,"{'drop_off': {'latitude': 43.669476, 'longitude': -79.439195}, 'main': {'latitude': 43.669324, 'longitude': -79.439163}, 'roof': {'latitude': 43.669324, 'longitude': -79.439163}}",/v3/places/5753753b498eeb535c53aed5,229 Geary Ave,The Greater Good Bar,"{'children': [{'fsq_id': '5998aa934940bc4de5bfdaca', 'name': 'North of Brooklyn Pizzeria'}]}",America/Toronto,Primrose Ave / Davenport Rd,43.67142,-79.445947,"43.67142, -79.445947"
572e0547498ed619e59df508,Coffee Shop,[],729,"{'drop_off': {'latitude': 43.665639, 'longitude': -79.449889}, 'main': {'latitude': 43.665549, 'longitude': -79.450108}, 'roof': {'latitude': 43.665549, 'longitude': -79.450108}}",/v3/places/572e0547498ed619e59df508,300 Campbell St,Hale Coffee,{},America/Toronto,Primrose Ave / Davenport Rd,43.67142,-79.445947,"43.67142, -79.445947"
4ad4c060f964a52063f720e3,Pizzeria,[],777,"{'main': {'latitude': 43.677834, 'longitude': -79.442586}, 'roof': {'latitude': 43.677834, 'longitude': -79.442586}}",/v3/places/4ad4c060f964a52063f720e3,1163 Saint Clair Ave W,Marcello's Pizzeria,{},America/Toronto,Primrose Ave / Davenport Rd,43.67142,-79.445947,"43.67142, -79.445947"
4dd5dc2445ddced820612749,Pizzeria,[],733,"{'main': {'latitude': 43.677961, 'longitude': -79.443916}, 'roof': {'latitude': 43.677961, 'longitude': -79.443916}}",/v3/places/4dd5dc2445ddced820612749,1182 Saint Clair Ave W,Pizza e Pazzi,{},America/Toronto,Primrose Ave / Davenport Rd,43.67142,-79.445947,"43.67142, -79.445947"
4fc67d32e4b0b0e32cca5b24,Café,[],494,"{'drop_off': {'latitude': 43.673154, 'longitude': -79.440208}, 'main': {'latitude': 43.673012, 'longitude': -79.440175}, 'roof': {'latitude': 43.673012, 'longitude': -79.440175}}",/v3/places/4fc67d32e4b0b0e32cca5b24,1359 Davenport Rd,The Sovereign,{},America/Toronto,Primrose Ave / Davenport Rd,43.67142,-79.445947,"43.67142, -79.445947"
50829e2ce4b0073ffb077ef8,Café,[],903,"{'drop_off': {'latitude': 43.665289, 'longitude': -79.453352}, 'main': {'latitude': 43.66509, 'longitude': -79.453308}, 'roof': {'latitude': 43.66509, 'longitude': -79.453308}}",/v3/places/50829e2ce4b0073ffb077ef8,1571 Dupont St,Cafe Con Leche,{},America/Toronto,Primrose Ave / Davenport Rd,43.67142,-79.445947,"43.67142, -79.445947"
4d2f9b6282fd548180aeaba8,Pizzeria,[],630,"{'main': {'latitude': 43.676786, 'longitude': -79.449247}, 'roof': {'latitude': 43.676786, 'longitude': -79.449247}}",/v3/places/4d2f9b6282fd548180aeaba8,1352 St Clair Ave W,Frank's Pizza House,{},America/Toronto,Primrose Ave / Davenport Rd,43.67142,-79.445947,"43.67142, -79.445947"
4adcc512f964a5209f2f21e3,Sports Bar,[],680,"{'drop_off': {'latitude': 43.665927, 'longitude': -79.45035}, 'main': {'latitude': 43.66609, 'longitude': -79.450382}, 'roof': {'latitude': 43.66609, 'longitude': -79.450382}}",/v3/places/4adcc512f964a5209f2f21e3,1482 Dupont Ave,Boo Radleys Junction Bar N Gri,{},America/Toronto,Primrose Ave / Davenport Rd,43.67142,-79.445947,"43.67142, -79.445947"
55969686498e6d86eb508097,Bakery,[],895,"{'drop_off': {'latitude': 43.670339, 'longitude': -79.434967}, 'main': {'latitude': 43.670471, 'longitude': -79.434997}, 'roof': {'latitude': 43.670471, 'longitude': -79.434997}}",/v3/places/55969686498e6d86eb508097,120 Geary Ave,Dark Horse Bakery,{},America/Toronto,Primrose Ave / Davenport Rd,43.67142,-79.445947,"43.67142, -79.445947"
55667a68498e74fae3631f5e,Coffee Shop,[],630,"{'drop_off': {'latitude': 43.664444, 'longitude': -79.325019}, 'main': {'latitude': 43.664574, 'longitude': -79.325048}, 'roof': {'latitude': 43.664574, 'longitude': -79.325048}}",/v3/places/55667a68498e74fae3631f5e,1374 Queen St E,The Sidekick,{},America/Toronto,Queen St. E / Rhodes Ave.,43.666224,-79.317693,"43.666224, -79.317693"
5859d15c1d21ba53f2f9b4ef,Bar,[],740,"{'drop_off': {'latitude': 43.67254, 'longitude': -79.320847}, 'main': {'latitude': 43.672346, 'longitude': -79.320804}, 'roof': {'latitude': 43.672346, 'longitude': -79.320804}}",/v3/places/5859d15c1d21ba53f2f9b4ef,1471 Gerrard St E,Lake Inez,{},America/Toronto,Queen St. E / Rhodes Ave.,43.666224,-79.317693,"43.666224, -79.317693"
4fd52f42e4b0b916eb02ab1b,Pizzeria,[],100,"{'drop_off': {'latitude': 43.666686, 'longitude': -79.316707}, 'main': {'latitude': 43.666623, 'longitude': -79.316861}, 'roof': {'latitude': 43.666623, 'longitude': -79.316861}}",/v3/places/4fd52f42e4b0b916eb02ab1b,6 Coxwell Ave,O Sushi,{},America/Toronto,Queen St. E / Rhodes Ave.,43.666224,-79.317693,"43.666224, -79.317693"
4b6c32b4f964a520fe282ce3,Lounge,[],950,"{'main': {'latitude': 43.663791, 'longitude': -79.328899}, 'roof': {'latitude': 43.663791, 'longitude': -79.328899}}",/v3/places/4b6c32b4f964a520fe282ce3,5 Hastings Ave,Hasting Snack Bar,{},America/Toronto,Queen St. E / Rhodes Ave.,43.666224,-79.317693,"43.666224, -79.317693"
5957bd26d1a40251f53875e5,Bar,[],709,"{'main': {'latitude': 43.672563, 'longitude': -79.319341}, 'roof': {'latitude': 43.672563, 'longitude': -79.319341}}",/v3/places/5957bd26d1a40251f53875e5,242 Coxwell Ave,Godspeed Brewery,{},America/Toronto,Queen St. E / Rhodes Ave.,43.666224,-79.317693,"43.666224, -79.317693"
4ba0153bf964a520995837e3,Pizzeria,[],205,"{'main': {'latitude': 43.666794, 'longitude': -79.315251}, 'roof': {'latitude': 43.666794, 'longitude': -79.315251}}",/v3/places/4ba0153bf964a520995837e3,1646 Queen St E,Casa Di Giorgios,{},America/Toronto,Queen St. E / Rhodes Ave.,43.666224,-79.317693,"43.666224, -79.317693"
4b510060f964a520e93c27e3,Coffee Shop,"[{'id': 'ab4c54c0-d68a-012e-5619-003048cad9da', 'name': 'Starbucks'}]",834,"{'main': {'latitude': 43.668619, 'longitude': -79.307823}, 'roof': {'latitude': 43.668619, 'longitude': -79.307823}}",/v3/places/4b510060f964a520e93c27e3,1842 Queen St E,Starbucks,{},America/Toronto,Queen St. E / Rhodes Ave.,43.666224,-79.317693,"43.666224, -79.317693"
4bcb794f3740b71390996265,Pizzeria,[],547,"{'main': {'latitude': 43.664745, 'longitude': -79.324233}, 'roof': {'latitude': 43.664745, 'longitude': -79.324233}}",/v3/places/4bcb794f3740b71390996265,1402 Queen St E,Queen Margherita Pizza,{},America/Toronto,Queen St. E / Rhodes Ave.,43.666224,-79.317693,"43.666224, -79.317693"
54b47574498e6b087d957fa2,Bar,[],778,"{'drop_off': {'latitude': 43.672381, 'longitude': -79.321548}, 'main': {'latitude': 43.672514, 'longitude': -79.321578}, 'roof': {'latitude': 43.672514, 'longitude': -79.321578}}",/v3/places/54b47574498e6b087d957fa2,1438 Gerrard St E,Eulalie's Corner Store,{},America/Toronto,Queen St. E / Rhodes Ave.,43.666224,-79.317693,"43.666224, -79.317693"
4b0ff2a5f964a520a16623e3,Pub,[],422,"{'main': {'latitude': 43.667359, 'longitude': -79.312862}, 'roof': {'latitude': 43.667359, 'longitude': -79.312862}}",/v3/places/4b0ff2a5f964a520a16623e3,1702 Queen St E,Murphy's Law Irish Pub Inc,{},America/Toronto,Queen St. E / Rhodes Ave.,43.666224,-79.317693,"43.666224, -79.317693"
4fff1f96e4b042ae8acddca5,Café,[],335,"{'drop_off': {'latitude': 43.652303, 'longitude': -79.372894}, 'main': {'latitude': 43.652416, 'longitude': -79.372916}, 'roof': {'latitude': 43.652416, 'longitude': -79.372916}}",/v3/places/4fff1f96e4b042ae8acddca5,120 Lombard St,Fahrenheit Coffee,{},America/Toronto,Bond St / Queen St E,43.653236,-79.376716,"43.653236, -79.376716"
4b49183ff964a520a46526e3,Pizzeria,[],271,"{'main': {'latitude': 43.650818, 'longitude': -79.375607}, 'roof': {'latitude': 43.650818, 'longitude': -79.375607}}",/v3/places/4b49183ff964a520a46526e3,57A Adelaide St E,Terroni,{},America/Toronto,Bond St / Queen St E,43.653236,-79.376716,"43.653236, -79.376716"
514627d1e4b0dba1b85e9ba8,Café,[],346,"{'main': {'latitude': 43.651132, 'longitude': -79.379023}, 'roof': {'latitude': 43.651132, 'longitude': -79.379023}}",/v3/places/514627d1e4b0dba1b85e9ba8,140 Yonge St,Dineen Coffee Co,{},America/Toronto,Bond St / Queen St E,43.653236,-79.376716,"43.653236, -79.376716"
4ad77a12f964a520260b21e3,Shopping Mall,[],310,"{'main': {'latitude': 43.65412, 'longitude': -79.380386}, 'roof': {'latitude': 43.65412, 'longitude': -79.380386}}",/v3/places/4ad77a12f964a520260b21e3,220 Yonge St,CF Toronto Eaton Centre,"{'children': [{'fsq_id': '4c3d0250a97bbe9a3d57fbdd', 'name': 'Showcase'}, {'fsq_id': '5b533d79a2c00b002ca12033', 'name': 'Real Fruit Bubble Tea'}, {'fsq_id': '4b2a6eb8f964a52012a924e3', 'name': 'Indigo'}, {'fsq_id': '4ba77405f964a5201d9539e3', 'name': 'Foreign Exchange'}, {'fsq_id': '63912159750e54515f46e348', 'name': 'Shoppers Drug Mart'}, {'fsq_id': '4b295e10f964a520ba9d24e3', 'name': 'Richtree Natural Market Restaurants'}, {'fsq_id': '4bc799ee15a7ef3b29bd79da', 'name': 'Aerie'}, {'fsq_id': '62081850c2bf9051cf1a000d', 'name': 'Reiwatakiya'}, {'fsq_id': '4c0d4dff336220a18486ca77', 'name': 'Coach'}, {'fsq_id': '4e623cb6b61cd7808875412b', 'name': 'Aroma Espresso Bar'}, {'fsq_id': '4ba53364f964a52013eb38e3', 'name': 'Rocky Mountain Chocolate Factory'}, {'fsq_id': '6303e97185bda65873ec0526', 'name': 'Arc’teryx Toronto Eaton Center'}, {'fsq_id': '4c23c49f136d20a13dbee061', 'name': 'Michael Kors'}, {'fsq_id': '4dd3098545dd45f71926c2bf', 'name': 'Hot Topic'}, {'fsq_id': '59f660c210345b4eb4a3c95d', 'name': ""Auntie Anne's""}, {'fsq_id': '4b2e5e49f964a520eede24e3', 'name': 'Fido'}, {'fsq_id': '4b203c57f964a520202f24e3', 'name': ""Nino d'Arena""}, {'fsq_id': '58728d8b7ff1e469766f9b1e', 'name': 'NYX Professional Makeup'}, {'fsq_id': '4ebda5a230f82a2e12222b4b', 'name': 'Locale Shoes'}, {'fsq_id': '4b817ca8f964a52083a930e3', 'name': 'OAKLEY'}, {'fsq_id': '4d7669d8a0a88eec3dbb5378', 'name': 'Mastercard Foundation'}, {'fsq_id': '4b3154a5f964a520e50425e3', 'name': 'Hollister Co.'}, {'fsq_id': '57d1e1a2498e96cce6f32217', 'name': 'Nordstrom Toronto Eaton Centre'}, {'fsq_id': '5a7cc824a9e402572b64db11', 'name': 'Zumiez'}, {'fsq_id': '5a94cc657dc9e15599987ba8', 'name': 'Miniso'}, {'fsq_id': '4beb3fd962c0c92896f2e1d4', 'name': 'The Source'}, {'fsq_id': '5040eec7e4b069cafe7f8000', 'name': 'Massimo Dutti'}, {'fsq_id': '62008f1a193ca25cbbc0bc07', 'name': 'Yogen Früz'}, {'fsq_id': '4b8fe713f964a520736833e3', 'name': 'Dynamite'}, {'fsq_id': '4bfdb866b68d0f47453ee957', 'name': 'Rw&Co'}, {'fsq_id': '55562a74498e03283de74288', 'name': 'Kate Spade'}, {'fsq_id': '4ae1d0a7f964a520a78721e3', 'name': 'Shoppers Drug Mart'}, {'fsq_id': '4c8fe3216fbf224bb0074f8f', 'name': 'Starbucks'}, {'fsq_id': '4c4b58e5bad7a593fd3cbbab', 'name': 'Little Burgundy'}, {'fsq_id': '5b239d873b8307002cadd3c5', 'name': 'Lucky Mobile'}, {'fsq_id': '4ae373aef964a520469521e3', 'name': 'Banana Republic'}, {'fsq_id': '4e95cb3930f82cbde9ed2407', 'name': 'Shanghai 360'}, {'fsq_id': '4b37ca21f964a5202b4625e3', 'name': 'Danier'}, {'fsq_id': '4ddd27a0d4c082f960d6c276', 'name': 'Bell'}, {'fsq_id': '5a4c0626340a583905a4e1ae', 'name': 'Hio'}, {'fsq_id': '4c0d5293d64c0f475b89265d', 'name': 'Baskin-Robbins'}, {'fsq_id': '5c2151463362730039c4ef0b', 'name': 'The Danish Pastry House'}, {'fsq_id': '5c2502b9b6eedb002cd9fee2', 'name': '360 Social'}, {'fsq_id': '4ce703abe888f04de373396b', 'name': 'Tna'}, {'fsq_id': '4b40f62ef964a52050be25e3', 'name': 'Roots Kids Canada'}, {'fsq_id': '4d1e396e5acaa35dce51b535', 'name': 'Eaton Centre Fountain'}, {'fsq_id': '5400e5bb498eeeb2cdf6214e', 'name': 'Swatch'}, {'fsq_id': '4adb78e8f964a520d72721e3', 'name': ""Levi's Store""}, {'fsq_id': '5d40a8c5653d0a000706acfc', 'name': 'Calforex Currency Exchange'}, {'fsq_id': '4b744348f964a520dcd02de3', 'name': '250 Yonge'}, {'fsq_id': '60e3872e8f80a2798752b247', 'name': 'Canada Goose'}, {'fsq_id': '4b197960f964a520fedd23e3', 'name': 'Toys Toys Toys'}, {'fsq_id': '589792bd7a8f04484a62d154', 'name': 'Bon Look'}, {'fsq_id': '4e62872cd4c06542aafedf3d', 'name': ""The Children's Place""}, {'fsq_id': '4ce59df1baa6a1cda0951c6c', 'name': 'Swarovski'}, {'fsq_id': '4aff3865f964a5200a3622e3', 'name': 'Zara'}, {'fsq_id': '4b116e5ef964a5206e7c23e3', 'name': 'Browns Shoes'}, {'fsq_id': '4ad788c8f964a520e40b21e3', 'name': 'Apple Eaton Centre'}, {'fsq_id': '4b2bb2aaf964a52052b924e3', 'name': ""Black's Photography""}, {'fsq_id': '5c267b01e57ca6002cccc2a0', 'name': 'Mobile Snap'}, {'fsq_id': '55e63252498e37d550fecf43', 'name': 'Torrid'}, {'fsq_id': '63912158af33b30a2c995a46', 'name': 'Shoppers Drug Mart'}, {'fsq_id': '5de42216c46a6e0008062a49', 'name': 'Just Cozy'}, {'fsq_id': '4d3a29fdbf6d54818857cae1', 'name': 'Peoples Jewellers'}, {'fsq_id': '591e0bc631ac6c01ff530f73', 'name': 'Babaton'}, {'fsq_id': '5cf9a2ac3731ee002cf93189', 'name': 'Journeys'}, {'fsq_id': '56ec1d83cd10d9e24e46f2a0', 'name': 'Free People'}, {'fsq_id': '4ae32c54f964a520449121e3', 'name': 'Lululemon Athletica'}, {'fsq_id': '529925ca11d2bb626a30ff7c', 'name': 'The Face Shop'}, {'fsq_id': '4cb0aff3cbab236af6a7a273', 'name': 'Stuart Weitzman'}, {'fsq_id': '4c48948a0f5aa59399bc8176', 'name': 'Feet First'}, {'fsq_id': '4cdc5221c409b60cbad6d91a', 'name': 'Kernels'}, {'fsq_id': '4e628fe6aeb7360314fba81d', 'name': ""Claire's""}, {'fsq_id': '4b4e049df964a5204ede26e3', 'name': 'Williams-Sonoma'}, {'fsq_id': '4ba5323bf964a52065ea38e3', 'name': 'La Senza'}, {'fsq_id': '4c7d3e5dd461a1436f8f7cf5', 'name': 'Ecco Shoes Eaton Centre'}, {'fsq_id': '5f6401ff5045cc08b17a08a6', 'name': 'Under Armour'}, {'fsq_id': '4b0563c0f964a5200e5822e3', 'name': 'Toronto Marriott Downtown Eaton Centre Hotel'}, {'fsq_id': '63a0ae7defbd5f4d05f454fa', 'name': 'Mr. Pretzels'}, {'fsq_id': '533ef129498ea5da373a2fe6', 'name': ""L'attitudes Salon & Spa - Eaton Centre""}, {'fsq_id': '592de68016fa0415c7a667b4', 'name': 'Busy Bee Spa'}, {'fsq_id': '4b9e7418f964a52032e536e3', 'name': 'Second Cup'}, {'fsq_id': '5293e0c9498ed35cc2575b4e', 'name': ""Victoria's Secret""}, {'fsq_id': '4ada12a7f964a520061e21e3', 'name': 'Canadian Tire'}, {'fsq_id': '62008c24b720fc60c03ce9a4', 'name': 'Gong Cha'}, {'fsq_id': '4af365bef964a5203fed21e3', 'name': 'Bath & Body Works'}, {'fsq_id': '567ed84f498e931068179a8a', 'name': 'American Girl'}, {'fsq_id': '4bd0b30d41b9ef3b8fa0fae5', 'name': 'Lush'}, {'fsq_id': '4b844f98f964a520fe2d31e3', 'name': 'Abercrombie & Fitch'}, {'fsq_id': '4be5aa14bcef2d7f981b04e5', 'name': 'Bailey Nelson Optometrist - Toronto Eaton Centre'}, {'fsq_id': '4b116883f964a520f87b23e3', 'name': 'H&M Home'}, {'fsq_id': '4b48ef72f964a520335e26e3', 'name': 'Pottery Barn'}, {'fsq_id': '58f133351f74405e77a2b050', 'name': 'Footaction'}, {'fsq_id': '578fe97dcd10b0aa9237c274', 'name': 'AllSaints'}, {'fsq_id': '4b116db0f964a520617c23e3', 'name': 'Club Monaco'}, {'fsq_id': '4b52182af964a5204e6727e3', 'name': 'Aveda'}, {'fsq_id': '4f67944ae4b036e3eacddf91', 'name': 'Bridge between Eaton and Bay'}, {'fsq_id': '5c0c2e7ba4b51b002c69a903', 'name': 'Aesop'}, {'fsq_id': '4b749e98f964a5202ce82de3', 'name': 'Sephora'}, {'fsq_id': '4b64a7cdf964a520f7c52ae3', 'name': 'Nike - the Eaton Center'}, {'fsq_id': '4b2d6f56f964a520a0d624e3', 'name': 'Foot Locker'}, {'fsq_id': '5a4c05476e4650136ec98328', 'name': 'L’intervalle'}, {'fsq_id': '4bc8db6b937ca593dc99a492', 'name': 'Lids'}, {'fsq_id': '4c374ef3c44a9521ffb23d52', 'name': 'Fossil'}, {'fsq_id': '4b1c3192f964a520fc0324e3', 'name': 'Laura Secord'}, {'fsq_id': '5b4e39c461f070002cc2ba68', 'name': 'Purdys Chocolatier'}, {'fsq_id': '4b282311f964a520978f24e3', 'name': 'Calendar Club'}, {'fsq_id': '62ec3f97920fff12d7b3bd98', 'name': 'Psycho Bunny'}, {'fsq_id': '6335b7845102e614a1a29473', 'name': 'Machi Machi'}, {'fsq_id': '55c0991c498e79ff20ab984a', 'name': 'Demian Brown MSW'}, {'fsq_id': '4bc49756abf49521593bc593', 'name': 'Telus'}, {'fsq_id': '4ba41998f964a520828138e3', 'name': 'Bikini Village'}, {'fsq_id': '4e553edec65b9614d8f18c7e', 'name': 'Wilfred'}, {'fsq_id': '4df909dfe4cd2129701c0690', 'name': 'JOEY Eaton Centre'}, {'fsq_id': '63efc060b29d0852922a12a9', 'name': 'Moose Knuckles - Toronto Eaton Centre'}, {'fsq_id': '5de41f30a7140a0008a59178', 'name': 'Cf Toronto Eaton Centre L2 Washroom'}, {'fsq_id': '55c294b0498e7ccb190b4bea', 'name': 'DAVIDsTEA'}, {'fsq_id': '4dc8289f7d8b14fb466b04eb', 'name': 'Swatch'}, {'fsq_id': '4b6c4335f964a520722c2ce3', 'name': 'Call It Spring'}, {'fsq_id': '4b48f4aaf964a5204f5f26e3', 'name': 'Bell'}, {'fsq_id': '56fb0474498e41fb16d20490', 'name': 'Reiss'}, {'fsq_id': '4caf270639458cfafff5f79f', 'name': 'Jugo Juice'}, {'fsq_id': '5a43c3ddacb00b66ac2ee7d8', 'name': 'Samsung Experience Store'}, {'fsq_id': '4bcdccfeb6c49c7455eb9591', 'name': 'Research Now'}, {'fsq_id': '4d2f9a325acfa35d536af1cb', 'name': 'La Vie en Rose'}, {'fsq_id': '4addef3df964a520736621e3', 'name': 'Best Buy'}, {'fsq_id': '5717d84e498ea2aa62f787d1', 'name': ""L'Occitane En Provence""}, {'fsq_id': '4e220895b0fbdf9ba7b07eb0', 'name': 'B2 Shoes'}, {'fsq_id': '4eeb77576da1c494362e6b36', 'name': 'Lindt Chocolate Shop'}, {'fsq_id': '59bc5030f79faa5f1e233670', 'name': 'CF Bubbly Bar'}, {'fsq_id': '4f29cebeaad2efd933960af2', 'name': ""Victoria's Secret""}, {'fsq_id': '4af46c58f964a52051f221e3', 'name': 'Jugo Juice'}, {'fsq_id': '4e56cf8fe4cd913a42f5dcf7', 'name': 'Scotch & Soda'}, {'fsq_id': '57eda381498ebe0e6ef40972', 'name': 'Uniqlo'}, {'fsq_id': '4e5f92182271a996808eb626', 'name': 'Urban Eatery'}, {'fsq_id': '5008823ce4b0b14ce45dc63d', 'name': 'Johnston & Murphy'}, {'fsq_id': '531e0a48498e172fbe0c59da', 'name': 'Ebx'}, {'fsq_id': '4bed6739e3562d7ff5ecfef8', 'name': 'The Body Shop'}, {'fsq_id': '506ca9987e278ad0de7322a9', 'name': 'Skechers'}, {'fsq_id': '5372b900498e1ecf3da2bcaa', 'name': 'Villa Madina'}, {'fsq_id': '623656239fe59b04410954a3', 'name': 'Fye'}, {'fsq_id': '4c2152f111de20a1ad3483ce', 'name': 'Atmosphere'}, {'fsq_id': '522a616311d2b982aa3b8111', 'name': 'Disney'}, {'fsq_id': '5bb3f8338c812a002ba6cdf7', 'name': 'Foreign Exchange Centre'}, {'fsq_id': '60e211f74bcd5b7c28aee3c3', 'name': 'Laline'}, {'fsq_id': '4b3a7c09f964a5205d6825e3', 'name': 'Sportchek'}, {'fsq_id': '4b59e738f964a520a79f28e3', 'name': 'Abercrombie Kids'}, {'fsq_id': '4bc9f93b68f976b0b8475e83', 'name': 'Eddie Bauer'}, {'fsq_id': '54516134498e019be8e568fc', 'name': 'Ted Baker London'}, {'fsq_id': '4e77a4702fb68bf47c872361', 'name': 'Wind Mobile'}, {'fsq_id': '4e06109b14959022c88daedd', 'name': 'Forever 21'}, {'fsq_id': '4b26af16f964a520777f24e3', 'name': 'American Eagle Outfitters'}, {'fsq_id': '4af6f7e8f964a520700422e3', 'name': 'Old Navy'}, {'fsq_id': '5a5d1acf25ecca0ede651a40', 'name': 'Sweet Jesus'}, {'fsq_id': '4bb4e2c6f1b976b0127d1f20', 'name': 'Lacoste TEC'}, {'fsq_id': '57d32c53498e983542aa781c', 'name': 'Nordstrom Ebar Artisan Coffee'}, {'fsq_id': '4ba3dac9f964a520e56638e3', 'name': 'MAC Cosmetics'}, {'fsq_id': '4b391ddbf964a520885625e3', 'name': 'Harry Rosen'}]}",America/Toronto,Bond St / Queen St E,43.653236,-79.376716,"43.653236, -79.376716"
506880f3e8893b5a347c4043,Bar,[],365,"{'main': {'latitude': 43.651802, 'longitude': -79.372865}, 'roof': {'latitude': 43.651802, 'longitude': -79.372865}}",/v3/places/506880f3e8893b5a347c4043,138 Adelaide St E,Triple a Bar,{},America/Toronto,Bond St / Queen St E,43.653236,-79.376716,"43.653236, -79.376716"
5615b6c4498e3c32c67ad78f,Pizzeria,[],450,"{'main': {'latitude': 43.656609, 'longitude': -79.380128}, 'roof': {'latitude': 43.656609, 'longitude': -79.380128}}",/v3/places/5615b6c4498e3c32c67ad78f,10 Dundas St E,Blaze Pizza,{},America/Toronto,Bond St / Queen St E,43.653236,-79.376716,"43.653236, -79.376716"
601d14d442fb60302fae8306,Beer Bar,[],371,"{'main': {'latitude': 43.6502, 'longitude': -79.37794}, 'roof': {'latitude': 43.6502, 'longitude': -79.37794}}",/v3/places/601d14d442fb60302fae8306,1 Adelaide St E,CRAFT Beer Market Toronto,{'children': []},America/Toronto,Bond St / Queen St E,43.653236,-79.376716,"43.653236, -79.376716"
